lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1;8;50;10;1600;0;0;3;1.57251;254.371;3.93;0.0190415;21006.7;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;18;0.793114;504.341;2.7825;4.3027;92.9649;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;16;1.88645;212.039;4.135;0.0187;21390.4;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;1;0.0198393;20162;1.99;0.0183637;21782.1;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;5;1.69297;236.271;3.79;0.0185609;21550.7;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;16;0.0204505;19559.4;1.8425;1.57198;254.456;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;13;0.0187898;21288.1;1.8875;0.0184581;21670.7;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;1;2.71561;147.297;4.9225;0.0183261;21826.8;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;1;0.0184521;21677.7;1.9925;0.01836;21786.5;40.3373
Taubenfeld_Paper_1;8;50;10;1600;0;0;1;0.0186266;21474.7;2.0025;1.84372;216.953;40.3373
