lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Reference-Lock;7;100;10;2800;0;885;352;0.0323451;21641.6;1.53714;0.0531675;13165.9;2.2864
Reference-Lock;7;100;10;2800;0;693;1169;0.0406139;17235.5;2.69;0.0929524;7530.74;2.2864
Reference-Lock;7;100;10;2800;0;1483;426;0.0443901;15769.3;1.55286;0.0340127;20580.5;2.2864
Reference-Lock;7;100;10;2800;0;1407;480;0.0333076;21016.2;1.55286;0.0327796;21354.7;2.2864
Reference-Lock;7;100;10;2800;0;917;319;0.06971;10041.6;3.04857;0.0377048;18565.3;2.2864
Reference-Lock;7;100;10;2800;0;1238;497;0.0342101;20461.8;1.55571;0.048043;14570.3;2.2864
Reference-Lock;7;100;10;2800;0;924;327;0.0671384;10426.2;3.14714;0.0331993;21084.8;2.2864
Reference-Lock;7;100;10;2800;0;1797;370;0.0778185;8995.29;3.73;0.0743976;9408.91;2.2864
Reference-Lock;7;100;10;2800;0;894;381;0.0502918;13918.8;2.44429;0.0327388;21381.4;2.2864
Reference-Lock;7;100;10;2800;0;952;1365;0.033404;20955.6;2.15429;0.0423813;16516.7;2.2864
