lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Jayanti;6;150;10;3600;0;0;9;7.00592;128.463;4.68778;1.05975;849.256;195.074
Jayanti;6;150;10;3600;0;0;10;2.72316;330.499;3.36889;3.33553;269.822;195.074
Jayanti;6;150;10;3600;0;0;8;3.16311;284.53;2.88444;3.9053;230.456;195.074
Jayanti;6;150;10;3600;0;0;7;2.26108;398.041;2.48;3.43575;261.952;195.074
Jayanti;6;150;10;3600;0;0;6;3.31143;271.786;3.36556;1.49472;602.121;195.074
Jayanti;6;150;10;3600;0;0;9;5.82418;154.528;4.10333;1.79513;501.356;195.074
Jayanti;6;150;10;3600;0;0;9;3.73454;240.993;3.22333;2.28855;393.262;195.074
Jayanti;6;150;10;3600;0;0;8;5.76568;156.096;4.39667;0.0940501;9569.37;195.074
Jayanti;6;150;10;3600;0;0;6;4.02395;223.661;3.14111;6.50859;138.279;195.074
Jayanti;6;150;10;3600;0;0;7;4.80719;187.22;3.68222;5.30924;169.516;195.074
