lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Lamport_Original;3;680;10;8160;0;0;2;0.0920049;22172.7;1.00392;0.0908568;22452.9;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.102258;19949.6;1.00196;0.0897332;22734.1;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.0958624;21280.5;1.00392;0.0891307;22887.7;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.10811;18869.7;1.01029;0.0892239;22863.8;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.0932913;21867;1.00735;0.0893117;22841.4;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.0940573;21688.9;1.00343;0.0888585;22957.8;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.0915062;22293.6;1.00637;0.0900082;22664.6;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.0922267;22119.4;1.0049;0.0895657;22776.6;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.089505;22792;1.00098;0.0891853;22873.7;4.67682
Lamport_Original;3;680;10;8160;0;0;0;0.0893625;22828.4;1.00147;0.0884022;23076.3;4.67682
