lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000883818;11314.6;2.5;0.000648975;15408.9;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000995874;10041.4;2.4;0.000631809;15827.6;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000648975;15408.9;2.5;0.000860929;11615.4;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000609875;16396.8;2.5;0.000633955;15774;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000607014;16474.1;2.5;0.000638008;15673.8;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000605822;16506.5;2.5;0.000527143;18970.2;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.00060606;16500;2.5;0.000526905;18978.8;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000607014;16474.1;2.5;0.000612974;16313.9;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.00060606;16500;2.5;0.00059104;16919.3;0.018671
Taubenfeld_Paper_1;5;2;10;40;0;0;0;0.000607014;16474.1;2.5;0.000610113;16390.4;0.018671
