lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000879049;11375.9;2.5;0.00066185;15109.2;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.00088501;11299.3;2.6;0.000573874;17425.4;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000828981;12063;1.5;0.000558138;17916.7;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000630856;15851.5;2.5;0.000556946;17955.1;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000627041;15947.9;2.5;0.000550032;18180.8;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000627041;15947.9;2.5;0.000542879;18420.3;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000731945;13662.2;2.6;0.000543118;18412.2;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.00063014;15869.5;2.5;0.00116205;8605.47;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000634193;15768.1;2.5;0.000577927;17303.2;0.018991
Taubenfeld_Paper_1_atomic;5;2;10;40;0;0;0;0.000630856;15851.5;2.5;0.000545025;18347.8;0.018991
