lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Reference-Lock;5;200;10;4000;0;1064;682;0.0509921;19610.9;2.429;0.0453495;22051;2.74871
Reference-Lock;5;200;10;4000;0;1491;849;0.0571031;17512.2;2.073;0.0469908;21280.8;2.74871
Reference-Lock;5;200;10;4000;0;917;417;0.0502823;19887.7;2.36;0.060392;16558.5;2.74871
Reference-Lock;5;200;10;4000;0;1693;593;0.0623033;16050.5;2.588;0.0456368;21912.1;2.74871
Reference-Lock;5;200;10;4000;0;1505;582;0.05919;16894.7;2.463;0.0458231;21823.1;2.74871
Reference-Lock;5;200;10;4000;0;1628;1033;0.057319;17446.2;2.188;0.0457128;21875.7;2.74871
Reference-Lock;5;200;10;4000;0;1442;848;0.0447873;22327.8;1.992;0.0640683;15608.3;2.74871
Reference-Lock;5;200;10;4000;0;1554;844;0.0444732;22485.5;2.36;0.046865;21337.9;2.74871
Reference-Lock;5;200;10;4000;0;1578;916;0.0528476;18922.3;2.291;0.0474611;21069.9;2.74871
Reference-Lock;5;200;10;4000;0;1675;964;0.0457458;21859.9;1.813;0.0524718;19057.9;2.74871
