lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Aravind_fix;4;500;10;8000;0;3;0;0.10228;19554.1;2.012;0.10405;19221.5;5.41615
Aravind_fix;4;500;10;8000;0;2;0;0.0942906;21211;2.0035;0.0947744;21102.7;5.41615
Aravind_fix;4;500;10;8000;0;1;0;0.0945973;21142.3;1.999;0.0929359;21520.2;5.41615
Aravind_fix;4;500;10;8000;0;3;0;0.0925855;21601.7;2.0055;0.0918556;21773.3;5.41615
Aravind_fix;4;500;10;8000;0;12;0;0.0943995;21186.6;2.005;0.0921543;21702.7;5.41615
Aravind_fix;4;500;10;8000;0;5;0;0.0925206;21616.8;2.0055;0.0935405;21381.1;5.41615
Aravind_fix;4;500;10;8000;0;5;0;0.0962756;20773.7;2.0065;0.0924249;21639.2;5.41615
Aravind_fix;4;500;10;8000;0;7;0;0.0920086;21737.1;2.0005;0.092721;21570.1;5.41615
Aravind_fix;4;500;10;8000;0;4;0;0.0958664;20862.4;2.007;0.0916036;21833.2;5.41615
Aravind_fix;4;500;10;8000;0;0;0;0.0926407;21588.8;2.0065;0.0929708;21512.1;5.41615
