lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.14296;13989.9;0.0415;0.0890126;22468.7;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.233773;8555.32;0.07;0.0846118;23637.4;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.185997;10752.9;0.043;0.0866908;23070.5;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.0892568;22407.3;0.0035;0.0872748;22916.1;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.0869364;23005.3;0.001;0.0848085;23582.5;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.0883836;22628.6;0.0035;0.0855844;23368.7;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.0863519;23161;0.001;0.0867719;23048.9;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.0866536;23080.4;0.0015;0.0852006;23474;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.0870613;22972.3;0.0025;0.0861206;23223.2;4.78249
Taubenfeld_Paper_1_Fix;2;1000;10;8000;0;0;0;0.0862714;23182.7;0.001;0.0859654;23265.2;4.78249
