lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Lamport_Lecture_atomic;7;100;10;2800;0;0;13;0.0364876;19184.6;1.58571;2.20496;317.467;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;12;1.38099;506.882;2.46286;0.0321705;21759.1;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;3;0.0334854;20904.6;1.56714;5.41594;129.248;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;14;2.36296;296.239;2.68857;0.0384425;18209;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;14;1.82365;383.845;2.68857;3.62959;192.859;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;10;6.27336;111.583;5.08714;1.62008;432.078;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;2;5.59275;125.162;4.43429;4.54288;154.087;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;12;0.0317945;22016.4;1.57429;0.0322032;21737;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;2;2.90143;241.26;3.20571;3.46107;202.249;93.3754
Lamport_Lecture_atomic;7;100;10;2800;0;0;14;0.0322684;21693;1.57;2.57308;272.048;93.3754
