lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Aravind_fix;7;100;10;2800;0;17;0;4.11852;0;0;3.88234;0.0416249;160.3
Aravind_fix;7;100;10;2800;0;17;0;4.11852;0.0416249;0;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;17;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;13;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;18;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;13;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;16;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;10;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;12;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
Aravind_fix;7;100;10;2800;0;13;0;4.11852;0.0416249;5.24805;3.88234;6.1845;160.3
