lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;6;1.55547;578.603;2.04444;3.77544;238.383;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;6;4.66598;192.886;3.38889;3.82067;235.561;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;6;3.45126;260.775;3.16778;0.478524;1880.78;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;0;4.35911;206.464;3.98778;2.151;418.41;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;10;4.76172;189.007;3.47;2.7163;331.333;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;7;0.99927;900.658;1.76111;6.64511;135.438;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;9;6.49827;138.499;4.18444;1.47027;612.131;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;9;0.0406409;22145.2;1.32778;5.41521;166.199;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;0;5.26661;170.888;3.55444;2.18612;411.689;177.122
Taubenfeld_Paper_1_atomic;6;150;10;3600;0;0;10;5.17502;173.912;3.46;5.2527;171.341;177.122
