lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Lamport_Lecture;7;100;10;2800;0;0;0;4.90314;142.766;4.44429;0.0368179;19012.5;111.72
Lamport_Lecture;7;100;10;2800;0;0;14;0.0363468;19258.9;1.57286;4.8406;144.61;111.72
Lamport_Lecture;7;100;10;2800;0;0;0;3.36889;207.784;3.51143;0.0317689;22034.1;111.72
Lamport_Lecture;7;100;10;2800;0;0;12;0.0339142;20640.3;1.58571;6.86721;101.934;111.72
Lamport_Lecture;7;100;10;2800;0;0;0;3.71746;188.301;3.90143;0.0317051;22078.5;111.72
Lamport_Lecture;7;100;10;2800;0;0;12;0.0365386;19157.8;1.59571;0.0391087;17898.8;111.72
Lamport_Lecture;7;100;10;2800;0;0;2;2.54313;275.251;3.33571;0.224981;3111.38;111.72
Lamport_Lecture;7;100;10;2800;0;0;15;3.9982;175.079;3.83857;0.0333689;20977.6;111.72
Lamport_Lecture;7;100;10;2800;0;0;10;4.19232;166.972;4.01714;1.95214;358.581;111.72
Lamport_Lecture;7;100;10;2800;0;0;14;1.65751;422.32;2.62857;5.80467;120.593;111.72
