lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Reference-Lock;6;150;10;3600;0;1165;479;0.0892937;10079.1;2.25222;0.0614559;14644.6;2.90881
Reference-Lock;6;150;10;3600;0;1030;445;0.0451741;19922.9;1.41444;0.0403943;22280.4;2.90881
Reference-Lock;6;150;10;3600;0;1876;910;0.0698372;12887.1;3.07111;0.0404373;22256.7;2.90881
Reference-Lock;6;150;10;3600;0;1412;592;0.0766483;11741.9;2.48667;0.0610168;14750;2.90881
Reference-Lock;6;150;10;3600;0;1822;1163;0.063026;14279.8;2.67556;0.0691159;13021.6;2.90881
Reference-Lock;6;150;10;3600;0;1434;1012;0.0704011;12783.9;2.16222;0.0759802;11845.2;2.90881
Reference-Lock;6;150;10;3600;0;885;1130;0.0400517;22471;1.39333;0.0400015;22499.2;2.90881
Reference-Lock;6;150;10;3600;0;1195;909;0.0407341;22094.5;1.34444;0.082545;10903.1;2.90881
Reference-Lock;6;150;10;3600;0;1245;692;0.0401473;22417.4;2.59778;0.0399565;22524.5;2.90881
Reference-Lock;6;150;10;3600;0;920;788;0.0541756;16612.6;2.32556;0.0890745;10103.9;2.90881
