lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Jayanti;8;50;10;1600;0;0;1;0.0242691;16481.9;1.795;0.0190823;20961.8;43.818
Jayanti;8;50;10;1600;0;0;5;0.0257043;15561.6;0.7725;0.0249665;16021.5;43.818
Jayanti;8;50;10;1600;0;0;16;1.84883;216.353;3.07;2.76251;144.796;43.818
Jayanti;8;50;10;1600;0;0;13;0.0206773;19344.9;0.775;0.0187159;21372.2;43.818
Jayanti;8;50;10;1600;0;0;6;0.0303235;13191.1;0.7725;0.0200006;19999.4;43.818
Jayanti;8;50;10;1600;0;0;6;1.17883;339.319;1.3475;0.0212505;18823.1;43.818
Jayanti;8;50;10;1600;0;0;3;1.55737;256.843;2.7775;2.74688;145.62;43.818
Jayanti;8;50;10;1600;0;0;14;0.381448;1048.63;1.135;3.50584;114.095;43.818
Jayanti;8;50;10;1600;0;0;18;0.687215;582.06;1.755;0.0181905;21989.5;43.818
Jayanti;8;50;10;1600;0;0;0;0.0191327;20906.6;1.99;0.0185265;21590.7;43.818
