lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Jayanti_BT;6;150;10;3600;0;0;2;5.62744;159.931;3.92333;4.30162;209.223;190.705
Jayanti_BT;6;150;10;3600;0;0;7;5.23652;171.87;3.71667;3.31928;271.143;190.705
Jayanti_BT;6;150;10;3600;0;0;7;3.2425;277.564;3.00889;6.99532;128.657;190.705
Jayanti_BT;6;150;10;3600;0;0;7;4.57061;196.91;3.15778;0.041266;21809.7;190.705
Jayanti_BT;6;150;10;3600;0;0;8;0.042978;20940.9;1.20889;5.58876;161.037;190.705
Jayanti_BT;6;150;10;3600;0;0;8;5.41805;166.111;3.78778;2.1569;417.266;190.705
Jayanti_BT;6;150;10;3600;0;0;7;3.05083;295.002;3.18444;4.96017;181.445;190.705
Jayanti_BT;6;150;10;3600;0;0;7;5.0884;176.873;3.84111;6.75771;133.181;190.705
Jayanti_BT;6;150;10;3600;0;0;2;6.05573;148.62;3.59;6.01367;149.659;190.705
Jayanti_BT;6;150;10;3600;0;0;0;2.25859;398.479;2.24444;0.697838;1289.7;190.705
