lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Lamport_Lecture_fix;4;500;10;8000;0;0;0;0.0975993;20492;2.01;0.0977134;20468;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;2;0.092645;21587.8;2.0015;0.0926054;21597;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;1;0.0925458;21610.9;2.0065;0.0924354;21636.7;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;0;0.0919268;21756.4;2.0055;0.0911686;21937.4;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;0;0.092326;21662.4;2.006;0.091813;21783.4;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;0;0.092887;21531.5;2.006;0.092207;21690.3;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;0;0.093007;21503.8;2.007;0.0919079;21760.9;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;0;0.0923093;21666.3;2.0065;0.0937286;21338.2;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;0;0.110459;18106.3;2.006;0.0918935;21764.3;5.3317
Lamport_Lecture_fix;4;500;10;8000;0;0;1;0.0934692;21397.4;2.005;0.10052;19896.6;5.3317
