lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Jayanti;2;1000;10;8000;0;0;0;0.0898818;22251.4;0.0025;0.0892281;22414.5;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0873116;22906.5;0.001;0.0878492;22766.3;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0881623;22685.4;0.001;0.0874204;22878;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0873046;22908.3;0.002;0.0873363;22900;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0875747;22837.6;0.0015;0.087192;22937.9;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.088123;22695.6;0.002;0.0867183;23063.2;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0882212;22670.3;0.0035;0.086654;23080.3;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0879374;22743.5;0.0015;0.0886058;22571.9;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0876022;22830.5;0.002;0.0876145;22827.3;4.43757
Jayanti;2;1000;10;8000;0;0;0;0.0874088;22881;0.0015;0.0876904;22807.5;4.43757
