lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Lamport_Lecture_fix;6;150;10;3600;0;0;7;6.41976;140.192;4.12889;3.85633;233.382;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;9;0.0413142;21784.3;1.32444;2.58974;347.525;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;10;6.5713;136.959;4.23444;6.40413;140.534;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;2;3.39269;265.276;3.14444;2.66668;337.499;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;8;1.74321;516.29;2.02;2.23598;402.508;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;2;3.98938;225.599;3.24667;6.27846;143.347;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;9;0.0912538;9862.6;0.984444;5.38222;167.217;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;7;4.8983;183.737;3.44889;0.316121;2847.01;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;8;1.97206;456.375;2.16778;3.07688;292.504;159.6
Lamport_Lecture_fix;6;150;10;3600;0;0;9;0.0419306;21464;1.27;4.82819;186.405;159.6
