lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Reference-Lock;3;680;10;8160;0;1040;527;0.0957843;21297.9;0.970588;0.0917441;22235.8;4.69278
Reference-Lock;3;680;10;8160;0;1118;535;0.0928373;21973.9;0.985784;0.0913346;22335.5;4.69278
Reference-Lock;3;680;10;8160;0;1269;558;0.0947654;21526.8;0.951471;0.0901171;22637.2;4.69278
Reference-Lock;3;680;10;8160;0;1227;501;0.0907294;22484.4;0.956373;0.0891368;22886.2;4.69278
Reference-Lock;3;680;10;8160;0;1131;538;0.0888181;22968.3;0.869608;0.089316;22840.3;4.69278
Reference-Lock;3;680;10;8160;0;1058;502;0.0923869;22081.1;0.961765;0.0888825;22951.6;4.69278
Reference-Lock;3;680;10;8160;0;1089;486;0.0919191;22193.4;0.965686;0.088533;23042.3;4.69278
Reference-Lock;3;680;10;8160;0;1049;518;0.0907981;22467.4;0.901961;0.0888302;22965.2;4.69278
Reference-Lock;3;680;10;8160;0;1039;507;0.0898658;22700.5;0.916667;0.0882514;23115.8;4.69278
Reference-Lock;3;680;10;8160;0;1144;524;0.0895308;22785.5;0.942157;0.0891517;22882.3;4.69278
