lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Lamport_Lecture_fix;5;200;10;4000;0;0;3;4.16521;240.084;3.252;3.02145;330.967;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;4;2.1338;468.648;2.478;2.05488;486.645;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;3;2.38642;419.038;2.486;2.58175;387.334;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;4;2.78991;358.434;2.932;2.79679;357.553;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;4;3.67218;272.318;3.148;4.11609;242.949;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;5;2.15173;464.742;2.348;2.36473;422.882;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;10;2.00461;498.85;2.351;5.23624;190.977;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;4;3.17871;314.593;2.887;0.0453701;22040.9;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;4;2.86554;348.975;2.769;3.87946;257.768;143.247
Lamport_Lecture_fix;5;200;10;4000;0;0;3;3.01623;331.539;2.485;3.52353;283.806;143.247
