lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Aravind;7;100;10;2800;0;9;0;5.06617;138.172;4.42429;2.95929;236.543;111.133
Aravind;7;100;10;2800;0;12;0;5.73994;121.953;5.08;2.28871;305.85;111.133
Aravind;7;100;10;2800;0;17;0;3.49655;200.197;3.76429;2.57744;271.588;111.133
Aravind;7;100;10;2800;0;15;0;2.61759;267.422;3.08143;3.99745;175.112;111.133
Aravind;7;100;10;2800;0;4;0;0.118467;5908.82;1.64714;1.48705;470.731;111.133
Aravind;7;100;10;2800;0;6;0;4.04927;172.871;3.82143;2.4946;280.606;111.133
Aravind;7;100;10;2800;0;12;0;1.64225;426.245;2.56143;1.42017;492.899;111.133
Aravind;7;100;10;2800;0;7;0;0.0362296;19321.2;1.57571;0.0349575;20024.3;111.133
Aravind;7;100;10;2800;0;17;0;3.36694;207.904;3.42857;3.00236;233.15;111.133
Aravind;7;100;10;2800;0;8;0;0.0315597;22180.2;1.57571;0.244221;2866.25;111.133
