lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.08637;23156.2;2;0.0858538;23295.4;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.0819049;24418.6;1.9965;0.0926869;21578;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.0815029;24539;1.9985;0.086551;23107.8;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.0808461;24738.4;1.996;0.0866311;23086.4;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.0808849;24726.5;1.998;0.087095;22963.4;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.08145;24554.9;1.999;0.086556;23106.4;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.081002;24690.7;1.9985;0.0876179;22826.4;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.081728;24471.4;1.9985;0.0865071;23119.5;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.082612;24209.5;2.0005;0.086643;23083.2;1.95
Taubenfeld_adaptive;4;500;10;8000;0;0;0;0.081974;24398;1.9985;0.088738;22538.3;1.95
