lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Lamport_Lecture;5;200;10;4000;0;0;6;3.97084;251.836;3.384;3.80704;262.671;158.17
Lamport_Lecture;5;200;10;4000;0;0;2;3.26417;306.356;3.133;2.28266;438.086;158.17
Lamport_Lecture;5;200;10;4000;0;0;6;2.71007;368.995;2.738;2.74385;364.451;158.17
Lamport_Lecture;5;200;10;4000;0;0;8;0.370988;2695.5;1.735;4.3082;232.116;158.17
Lamport_Lecture;5;200;10;4000;0;0;8;2.39681;417.221;2.727;3.87752;257.897;158.17
Lamport_Lecture;5;200;10;4000;0;0;7;3.58334;279.069;3.222;1.80498;554.023;158.17
Lamport_Lecture;5;200;10;4000;0;0;11;1.2358;809.195;2.182;2.84681;351.271;158.17
Lamport_Lecture;5;200;10;4000;0;0;13;3.41945;292.445;3.1;3.88609;257.328;158.17
Lamport_Lecture;5;200;10;4000;0;0;5;4.00264;249.835;3.273;4.07713;245.27;158.17
Lamport_Lecture;5;200;10;4000;0;0;3;3.36539;297.143;2.842;2.70128;370.195;158.17
