lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0915137;22291.7;1.00588;0.0921959;22126.8;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0883879;23080.1;1.00049;0.0888248;22966.6;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0894829;22797.7;1.00098;0.0889106;22944.4;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0891176;22891.1;1.00098;0.0890873;22898.9;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0902751;22597.6;1.00343;0.0891463;22883.7;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0894457;22807.1;1.00343;0.0895578;22778.6;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.088897;22947.9;1.00245;0.0891388;22885.7;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0894295;22811.3;1.00196;0.089023;22915.4;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0888631;22956.7;1.00098;0.088826;22966.2;4.74227
Taubenfeld_Paper_1_Fix;3;680;10;8160;0;0;0;0.0891452;22884;1.00098;0.0895489;22780.8;4.74227
