lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Jayanti_BT;2;1000;10;8000;0;0;0;0.0902634;22157.4;0.005;0.089724;22290.6;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.0900289;22215.1;0.0055;0.0894307;22363.7;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.0888808;22502;0.001;0.0890557;22457.9;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.088991;22474.2;0.0025;0.0897696;22279.3;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.0892691;22404.2;0.0035;0.0896472;22309.7;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.0887886;22525.4;0.005;0.0895918;22323.5;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.0928731;21534.8;0.007;0.0889427;22486.4;4.55642
Jayanti_BT;2;1000;10;8000;0;0;1;0.0891561;22432.6;0.003;0.0926328;21590.6;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.088937;22487.8;0.003;0.0891757;22427.6;4.55642
Jayanti_BT;2;1000;10;8000;0;0;0;0.0897066;22294.9;0.003;0.0888126;22519.3;4.55642
