lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.424174;23575.2;3.0007;0.430135;23248.5;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.422523;23667.4;3.001;0.447599;22341.4;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.419811;23820.2;2.9998;0.476402;20990.7;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.424347;23565.6;3.0006;0.489872;20413.5;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.422869;23648;2.9993;0.489173;20442.7;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.421919;23701.2;3.0005;0.499297;20028.2;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.422617;23662.1;2.9984;0.50685;19729.7;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.424188;23574.5;3.0004;0.509242;19637;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.424341;23566;2.9998;0.486913;20537.6;10.413
Taubenfeld_adaptive;5;2000;10;40000;1;0;7;0.429055;23307;2.9997;0.475023;21051.6;10.413
