lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;13;5.99979;116.671;4.93429;1.35142;517.973;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;13;0.223376;3133.73;1.69714;0.0316091;22145.5;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;16;3.17171;220.701;3.25857;1.53401;456.319;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;0;0.0319516;21908.1;1.57571;0.0319703;21895.3;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;11;4.1796;167.48;4.11143;5.73232;122.115;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;12;1.21525;576.015;2.35143;4.64723;150.627;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;12;0.0318308;21991.3;1.57429;0.0355696;19679.7;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;13;4.66086;150.187;4.11857;3.62147;193.292;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;14;0.0320831;21818.3;1.57714;5.56109;125.875;133.408
Taubenfeld_Paper_1_Fix;7;100;10;2800;0;0;3;3.97192;176.237;4.12286;4.62137;151.47;133.408
