lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Aravind;5;200;10;4000;0;4;0;3.23735;308.895;3.212;2.33145;428.918;137.933
Aravind;5;200;10;4000;0;6;0;2.59999;384.617;2.743;2.84035;352.069;137.933
Aravind;5;200;10;4000;0;4;0;2.43377;410.886;2.776;3.29968;303.06;137.933
Aravind;5;200;10;4000;0;5;0;2.11122;473.659;2.588;3.50281;285.485;137.933
Aravind;5;200;10;4000;0;4;0;3.91101;255.688;3.307;2.46026;406.46;137.933
Aravind;5;200;10;4000;0;3;0;2.73412;365.749;2.82;3.04225;328.704;137.933
Aravind;5;200;10;4000;0;5;0;2.08463;479.701;2.41;1.90909;523.81;137.933
Aravind;5;200;10;4000;0;6;0;3.10968;321.577;2.812;3.77235;265.087;137.933
Aravind;5;200;10;4000;0;4;0;2.61546;382.342;2.803;3.24103;308.544;137.933
Aravind;5;200;10;4000;0;4;0;2.66935;374.622;2.634;4.29139;233.025;137.933
