lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Aravind;2;1000;10;8000;0;0;0;0.0884921;22600.9;0.004;0.0881217;22695.9;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0900435;22211.5;0.001;0.0868854;23018.8;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0938287;21315.4;0.005;0.0858199;23304.6;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0940692;21260.9;0.0055;0.0864218;23142.3;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0875268;22850.1;0.001;0.0857681;23318.7;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0916358;21825.5;0.0075;0.0855596;23375.5;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0866508;23081.1;0.0015;0.0857485;23324;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0879416;22742.4;0.001;0.0865986;23095.1;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0886231;22567.5;0.003;0.087261;22919.7;4.38514
Aravind;2;1000;10;8000;0;0;0;0.0859349;23273.4;0.001;0.0862088;23199.5;4.38514
