lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Aravind_fix;5;200;10;4000;0;5;0;3.25282;307.425;3.157;4.72474;211.652;141.857
Aravind_fix;5;200;10;4000;0;8;0;3.66023;273.207;3.136;2.59644;385.143;141.857
Aravind_fix;5;200;10;4000;0;3;0;3.40394;293.777;3.018;2.44336;409.272;141.857
Aravind_fix;5;200;10;4000;0;6;0;3.66531;272.828;3.107;2.6795;373.204;141.857
Aravind_fix;5;200;10;4000;0;3;0;2.16527;461.836;2.649;3.09317;323.293;141.857
Aravind_fix;5;200;10;4000;0;8;0;3.66905;272.55;3.114;2.23935;446.559;141.857
Aravind_fix;5;200;10;4000;0;4;0;1.92116;520.517;2.503;1.5446;647.418;141.857
Aravind_fix;5;200;10;4000;0;6;0;3.30829;302.271;3.147;3.67015;272.469;141.857
Aravind_fix;5;200;10;4000;0;7;0;2.0539;486.879;2.46;2.62784;380.541;141.857
Aravind_fix;5;200;10;4000;0;7;0;3.50656;285.179;3.311;3.8152;262.11;141.857
