lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;14;2.10738;189.809;4.665;0.0193445;20677.7;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;19;0.915246;437.041;2.9075;4.00065;99.9836;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;1;0.018269;21895;1.94;0.557368;717.658;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;10;0.0193035;20721.6;1.925;0.0180846;22118.3;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;7;0.650499;614.912;2.8725;0.0188903;21174.9;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;1;3.21659;124.355;6.3325;0.0186092;21494.7;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;1;0.0183093;21846.8;1.9975;2.80908;142.395;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;14;0.0191507;20887;1.9675;1.74582;229.119;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;6;2.16912;184.406;4.0725;0.0246306;16240;50.2009
Taubenfeld_Paper_1_atomic;8;50;10;1600;0;0;6;0.186399;2145.93;2.195;0.0181637;22021.9;50.2009
