lock_name;num_threads;num_turns;num_tests;num_events;mutex_fail_count;fcfs_fail_count;lru_fail_count;thp_runtime_wanc;thp_wanc;anc;thp_runtime_ref;thp_ref;bm_runtime
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;0;2.15907;463.162;2.53;1.09922;909.734;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;4;3.34806;298.68;3.214;3.9921;250.495;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;9;1.87806;532.464;2.597;3.35329;298.215;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;1;1.78261;560.975;2.431;3.07;325.733;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;4;2.75859;362.505;2.689;3.93264;254.282;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;4;3.88356;257.496;3.103;2.27232;440.079;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;3;2.23068;448.294;2.581;3.20883;311.64;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;3;3.45113;289.76;3.169;1.38532;721.856;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;3;2.26955;440.616;2.618;1.38245;723.353;135.639
Taubenfeld_Paper_1_Fix;5;200;10;4000;0;0;0;3.39301;294.723;3.182;2.03255;491.993;135.639
